SUMLEV,Geo,sexo,PAISNAC,pob
SL050,34033333078,1,315,1
SL050,34033333077,9,345,4
SL050,34033333077,6,342,2
SL050,34033333077,1,345,3
SL050,34033333076,9,326,147
SL050,34033333076,6,326,89
SL050,34033333076,1,326,58
SL050,34033333075,9,123,3
SL050,34033333075,6,110,2
SL050,34033333075,1,123,2
SL050,34033333074,9,347,56
SL050,34033333074,6,347,35
SL050,34033333074,1,347,21
SL050,34033333073,9,128,95
SL050,34033333073,6,128,46
SL050,34033333073,1,228,50
SL050,34033333072,9,128,21
SL050,34033333072,6,128,12
SL050,34033333072,1,123,10
SL050,34033333071,9,315,5
SL050,34033333071,6,315,4
SL050,34033333071,1,132,2
SL050,34033333070,9,340,17
SL050,34033333070,6,340,9
SL050,34033333070,1,340,8
SL050,34033333069,9,348,17
SL050,34033333069,6,342,13
SL050,34033333069,1,128,7
SL050,34033333068,9,128,17
SL050,34033333068,6,128,5
SL050,34033333068,1,128,12
SL050,34033333067,9,123,4
SL050,34033333067,6,340,4
SL050,34033333067,1,123,2
SL050,34033333066,9,343,321
SL050,34033333066,6,343,199
SL050,34033333066,1,340,137
SL050,34033333065,9,135,4
SL050,34033333065,6,351,4
SL050,34033333065,1,302,2
SL050,34033333064,9,110,4
SL050,34033333064,6,110,2
SL050,34033333064,1,110,2
SL050,34033333063,9,123,2
SL050,34033333063,6,128,2
SL050,34033333063,1,103,1
SL050,34033333062,9,132,5
SL050,34033333062,6,342,2
SL050,34033333062,1,132,4
SL050,34033333061,9,343,2
SL050,34033333061,6,343,2
SL050,34033333061,1,121,1
SL050,34033333060,9,228,112
SL050,34033333060,6,228,48
SL050,34033333060,1,228,64
SL050,34033333059,9,128,45
SL050,34033333059,6,128,30
SL050,34033333059,1,128,15
SL050,34033333058,9,104,10
SL050,34033333058,6,104,7
SL050,34033333058,1,123,4
SL050,34033333057,9,123,90
SL050,34033333057,6,123,48
SL050,34033333057,1,123,42
SL050,34033333056,9,326,78
SL050,34033333056,6,326,55
SL050,34033333056,1,326,23
SL050,34033333055,9,303,25
SL050,34033333055,6,303,14
SL050,34033333055,1,303,11
SL050,34033333054,9,125,9
SL050,34033333054,6,125,7
SL050,34033333054,1,347,4
SL050,34033333053,9,348,6
SL050,34033333053,6,128,4
SL050,34033333053,1,123,3
SL050,34033333052,9,128,4
SL050,34033333052,6,128,3
SL050,34033333052,1,343,3
SL050,34033333051,9,228,115
SL050,34033333051,6,228,47
SL050,34033333051,1,228,68
SL050,34033333050,9,340,5
SL050,34033333050,6,340,4
SL050,34033333050,1,103,2
SL050,34033333049,9,326,44
SL050,34033333049,6,326,28
SL050,34033333049,1,125,25
SL050,34033333048,9,132,2
SL050,34033333048,6,132,1
SL050,34033333048,1,132,1
SL050,34033333047,9,303,29
SL050,34033333047,6,303,18
SL050,34033333047,1,303,11
SL050,34033333046,9,303,4
SL050,34033333046,6,303,2
SL050,34033333046,1,303,2
SL050,34033333045,9,128,111
SL050,34033333045,6,128,61
SL050,34033333045,1,128,50
SL050,34033333044,9,345,2961
SL050,34033333044,6,345,1669
SL050,34033333044,1,345,1292
SL050,34033333043,9,351,21
SL050,34033333043,6,351,8
SL050,34033333043,1,351,13
SL050,34033333042,9,128,27
SL050,34033333042,6,128,17
SL050,34033333042,1,340,13
SL050,34033333041,9,128,55
SL050,34033333041,6,342,33
SL050,34033333041,1,128,28
SL050,34033333040,9,340,39
SL050,34033333040,6,340,19
SL050,34033333040,1,340,20
SL050,34033333039,9,125,8
SL050,34033333039,6,125,5
SL050,34033333039,1,110,4
SL050,34033333038,9,123,28
SL050,34033333038,6,123,17
SL050,34033333038,1,123,11
SL050,34033333037,9,123,422
SL050,34033333037,6,123,211
SL050,34033333037,1,123,211
SL050,34033333036,9,351,268
SL050,34033333036,6,351,140
SL050,34033333036,1,351,128
SL050,34033333035,9,123,120
SL050,34033333035,6,123,58
SL050,34033333035,1,123,62
SL050,34033333034,9,128,59
SL050,34033333034,6,128,30
SL050,34033333034,1,128,29
SL050,34033333033,9,326,135
SL050,34033333033,6,326,89
SL050,34033333033,1,326,46
SL050,34033333032,9,122,54
SL050,34033333032,6,343,32
SL050,34033333032,1,122,30
SL050,34033333031,9,122,180
SL050,34033333031,6,343,80
SL050,34033333031,1,122,111
SL050,34033333030,9,340,6
SL050,34033333030,6,340,3
SL050,34033333030,1,123,3
SL050,34033333029,9,103,1
SL050,34033333029,6,103,1
SL050,34033333029,1,340,1
SL050,34033333028,9,128,18
SL050,34033333028,6,128,11
SL050,34033333028,1,128,7
SL050,34033333027,9,347,8
SL050,34033333027,6,347,7
SL050,34033333027,1,126,1
SL050,34033333026,9,128,172
SL050,34033333026,6,128,98
SL050,34033333026,1,128,74
SL050,34033333025,9,315,32
SL050,34033333025,6,128,18
SL050,34033333025,1,123,14
SL050,34033333024,9,128,2445
SL050,34033333024,6,128,1368
SL050,34033333024,1,128,1077
SL050,34033333023,9,347,17
SL050,34033333023,6,347,13
SL050,34033333023,1,123,10
SL050,34033333022,9,123,8
SL050,34033333022,6,128,6
SL050,34033333022,1,123,4
SL050,34033333021,9,128,45
SL050,34033333021,6,128,30
SL050,34033333021,1,123,25
SL050,34033333020,9,123,72
SL050,34033333020,6,128,35
SL050,34033333020,1,123,44
SL050,34033333019,9,128,22
SL050,34033333019,6,128,13
SL050,34033333019,1,239,14
SL050,34033333018,9,342,21
SL050,34033333018,6,342,12
SL050,34033333018,1,342,9
SL050,34033333017,9,340,15
SL050,34033333017,6,112,5
SL050,34033333017,1,340,11
SL050,34033333016,9,315,88
SL050,34033333016,6,342,51
SL050,34033333016,1,315,43
SL050,34033333015,9,128,7
SL050,34033333015,6,128,6
SL050,34033333015,1,103,4
SL050,34033333014,9,315,52
SL050,34033333014,6,342,35
SL050,34033333014,1,128,22
SL050,34033333013,9,110,1
SL050,34033333013,6,110,1
SL050,34033333013,1,123,1
SL050,34033333012,9,128,158
SL050,34033333012,6,128,82
SL050,34033333012,1,128,76
SL050,34033333011,9,128,111
SL050,34033333011,6,128,69
SL050,34033333011,1,122,42
SL050,34033333010,9,326,11
SL050,34033333010,6,326,8
SL050,34033333010,1,125,5
SL050,34033333009,9,125,27
SL050,34033333009,6,125,12
SL050,34033333009,1,125,15
SL050,34033333008,9,128,33
SL050,34033333008,6,128,22
SL050,34033333008,1,351,14
SL050,34033333007,9,126,5
SL050,34033333007,6,315,4
SL050,34033333007,1,126,2
SL050,34033333006,9,125,14
SL050,34033333006,6,125,6
SL050,34033333006,1,125,8
SL050,34033333005,9,128,7
SL050,34033333005,6,128,7
SL050,34033333005,1,315,3
SL050,34033333004,9,326,531
SL050,34033333004,6,326,353
SL050,34033333004,1,128,205
SL050,34033333003,9,351,7
SL050,34033333003,6,351,4
SL050,34033333003,1,351,3
SL050,34033333002,9,123,74
SL050,34033333002,6,128,35
SL050,34033333002,1,123,46
SL050,34033333001,9,228,14
SL050,34033333001,6,128,8
SL050,34033333001,1,228,6
SL050,34025050903,9,128,24
SL050,34025050903,6,128,14
SL050,34025050903,1,104,11
SL050,34025050902,9,228,1
SL050,34025050902,1,228,1
SL050,34025050901,9,128,11
SL050,34025050901,6,128,3
SL050,34025050901,1,128,8
SL050,34025050298,9,128,770
SL050,34025050298,6,128,321
SL050,34025050298,1,128,449
SL050,34025050297,9,128,15270
SL050,34025050297,6,128,8100
SL050,34025050297,1,128,7170
SL050,34025050296,9,228,7
SL050,34025050296,6,128,3
SL050,34025050296,1,228,5
SL050,34025050294,9,128,2
SL050,34025050294,6,128,1
SL050,34025050294,1,128,1
SL050,34025050293,9,128,21
SL050,34025050293,6,128,11
SL050,34025050293,1,128,10
SL050,34025050292,9,128,102
SL050,34025050292,6,128,42
SL050,34025050292,1,128,60
SL050,34025050291,9,128,5
SL050,34025050291,6,128,2
SL050,34025050291,1,128,3
SL050,34025050290,9,128,40
SL050,34025050290,6,128,16
SL050,34025050290,1,128,24
SL050,34025050289,9,326,2
SL050,34025050289,6,326,1
SL050,34025050289,1,128,1
SL050,34025050288,9,128,157
SL050,34025050288,6,128,76
SL050,34025050288,1,128,81
SL050,34025050287,9,128,33
SL050,34025050287,6,128,18
SL050,34025050287,1,128,15
SL050,34025050286,9,128,10
SL050,34025050286,6,128,5
SL050,34025050286,1,128,5
SL050,34025050285,9,128,16
SL050,34025050285,6,128,8
SL050,34025050285,1,128,8
SL050,34025050284,9,128,15
SL050,34025050284,6,128,5
SL050,34025050284,1,128,10
SL050,34025050283,9,128,5
SL050,34025050283,6,128,2
SL050,34025050283,1,128,3
SL050,34025050282,9,128,14
SL050,34025050282,6,128,4
SL050,34025050282,1,128,10
SL050,34025050280,9,104,6
SL050,34025050280,6,104,5
SL050,34025050280,1,228,2
SL050,34025050279,9,128,6
SL050,34025050279,6,128,3
SL050,34025050279,1,128,3
SL050,34025050278,9,345,3
SL050,34025050278,6,345,2
SL050,34025050278,1,110,1
SL050,34025050277,9,128,11
SL050,34025050277,6,128,6
SL050,34025050277,1,128,5
SL050,34025050276,9,128,12
SL050,34025050276,6,128,5
SL050,34025050276,1,128,7
SL050,34025050275,9,110,2
SL050,34025050275,6,110,1
SL050,34025050275,1,110,1
SL050,34025050272,9,128,557
SL050,34025050272,6,128,281
SL050,34025050272,1,128,276
SL050,34025050271,9,348,4
SL050,34025050271,6,228,1
SL050,34025050271,1,348,3
SL050,34025050270,9,345,1
SL050,34025050270,6,345,1
SL050,34025050269,9,128,32
SL050,34025050269,6,128,12
SL050,34025050269,1,203,21
SL050,34025050268,9,228,4
SL050,34025050268,6,123,1
SL050,34025050268,1,228,3
SL050,34025050267,9,104,6
SL050,34025050267,6,345,4
SL050,34025050267,1,104,4
SL050,34025050266,9,110,1
SL050,34025050266,6,110,1
SL050,34025050265,9,110,3
SL050,34025050265,6,110,2
SL050,34025050265,1,110,1
SL050,34025050264,9,128,22
SL050,34025050264,6,128,13
SL050,34025050264,1,128,9
SL050,34025050263,9,128,14
SL050,34025050263,6,128,10
SL050,34025050263,1,128,4
SL050,34025050262,9,228,24
SL050,34025050262,6,228,12
SL050,34025050262,1,228,12
SL050,34025050261,9,128,10
SL050,34025050261,6,128,5
SL050,34025050261,1,128,5
SL050,34025050258,9,110,1
SL050,34025050258,6,110,1
SL050,34025050258,1,154,1
SL050,34025050257,9,110,1
SL050,34025050257,6,110,1
SL050,34025050257,1,128,1
SL050,34025050256,9,128,2
SL050,34025050256,6,128,1
SL050,34025050256,1,128,1
SL050,34025050255,9,110,1
SL050,34025050255,6,110,1
SL050,34025050254,9,228,2
SL050,34025050254,6,340,2
SL050,34025050254,1,228,1
SL050,34025050253,9,128,67
SL050,34025050253,6,128,31
SL050,34025050253,1,128,36
SL050,34025050252,9,128,301
SL050,34025050252,6,104,143
SL050,34025050252,1,128,162
SL050,34025050251,9,345,238
SL050,34025050251,6,345,121
SL050,34025050251,1,345,117
SL050,34025050250,9,344,2
SL050,34025050250,6,315,1
SL050,34025050250,1,132,1
SL050,34025050249,9,228,9
SL050,34025050249,6,228,4
SL050,34025050249,1,228,5
SL050,34025050248,9,128,10
SL050,34025050248,6,228,6
SL050,34025050248,1,128,6
SL050,34025050247,9,104,14
SL050,34025050247,6,128,7
SL050,34025050247,1,104,9
SL050,34025050244,9,104,32
SL050,34025050244,6,104,15
SL050,34025050244,1,104,17
SL050,34025050243,9,128,12
SL050,34025050243,6,128,5
SL050,34025050243,1,128,7
SL050,34025050242,9,340,1
SL050,34025050242,1,340,1
SL050,34025050241,9,228,23
SL050,34025050241,6,228,7
SL050,34025050241,1,203,16
SL050,34025050240,9,228,33
SL050,34025050240,6,228,12
SL050,34025050240,1,228,21
SL050,34025050238,9,121,4
SL050,34025050238,6,121,1
SL050,34025050238,1,121,3
SL050,34025050237,9,343,2
SL050,34025050237,6,110,1
SL050,34025050237,1,343,1
SL050,34025050236,9,128,6
SL050,34025050236,6,128,2
SL050,34025050236,1,128,4
SL050,34025050235,9,128,61
SL050,34025050235,6,128,29
SL050,34025050235,1,128,32
SL050,34025050234,9,340,1
SL050,34025050234,6,343,1
SL050,34025050234,1,340,1
SL050,34025050233,9,323,2
SL050,34025050233,6,323,2
SL050,34025050233,1,342,1
SL050,34025050232,9,228,1
SL050,34025050232,6,228,1
SL050,34025050232,1,326,1
SL050,34025050231,9,128,13
SL050,34025050231,6,128,9
SL050,34025050231,1,128,4
SL050,34025050230,9,128,22
SL050,34025050230,6,128,13
SL050,34025050230,1,128,9
SL050,34025050229,9,128,5
SL050,34025050229,6,128,1
SL050,34025050229,1,128,4
SL050,34025050228,9,128,19
SL050,34025050228,6,128,7
SL050,34025050228,1,128,12
SL050,34025050227,9,128,3
SL050,34025050227,6,128,3
SL050,34025050227,1,228,2
SL050,34025050225,9,128,781
SL050,34025050225,6,128,401
SL050,34025050225,1,128,380
SL050,34025050224,9,128,2
SL050,34025050224,1,128,2
SL050,34025050223,9,104,13
SL050,34025050223,6,104,5
SL050,34025050223,1,104,8
SL050,34025050222,9,239,17
SL050,34025050222,6,321,7
SL050,34025050222,1,239,14
SL050,34025050221,9,342,1
SL050,34025050221,6,342,1
SL050,34025050220,9,125,1
SL050,34025050220,6,125,1
SL050,34025050219,9,128,192
SL050,34025050219,6,128,91
SL050,34025050219,1,128,101
SL050,34025050217,9,128,24
SL050,34025050217,6,128,15
SL050,34025050217,1,239,12
SL050,34025050216,9,128,12
SL050,34025050216,6,128,6
SL050,34025050216,1,128,6
SL050,34025050214,9,128,3
SL050,34025050214,6,128,1
SL050,34025050214,1,128,2
SL050,34025050213,9,128,5
SL050,34025050213,6,128,2
SL050,34025050213,1,128,3
SL050,34025050211,9,128,35
SL050,34025050211,6,128,19
SL050,34025050211,1,128,16
SL050,34025050210,9,115,1
SL050,34025050210,1,115,1
SL050,34025050209,9,128,152
SL050,34025050209,6,128,85
SL050,34025050209,1,128,67
SL050,34025050208,9,326,85
SL050,34025050208,6,326,40
SL050,34025050208,1,326,45
SL050,34025050207,9,154,1
SL050,34025050207,6,154,1
SL050,34025050206,9,128,18
SL050,34025050206,6,128,12
SL050,34025050206,1,128,6
SL050,34025050205,9,104,2
SL050,34025050205,6,128,2
SL050,34025050205,1,104,1
SL050,34025050204,9,128,228
SL050,34025050204,6,128,106
SL050,34025050204,1,128,122
SL050,34025050203,9,128,13
SL050,34025050203,6,128,8
SL050,34025050203,1,128,5
SL050,34025050202,9,128,10
SL050,34025050202,6,128,7
SL050,34025050202,1,228,5
SL050,34025050201,9,128,40
SL050,34025050201,6,128,15
SL050,34025050201,1,128,25
SL050,34025050200,9,128,70
SL050,34025050200,6,128,27
SL050,34025050200,1,128,43
SL050,34025050199,9,343,8
SL050,34025050199,6,343,6
SL050,34025050199,1,104,3
SL050,34025050198,9,128,3
SL050,34025050198,1,128,3
SL050,34025050197,9,228,4
SL050,34025050197,6,228,1
SL050,34025050197,1,228,3
SL050,34025050196,9,128,1
SL050,34025050196,6,128,1
SL050,34025050195,9,102,2
SL050,34025050195,6,102,1
SL050,34025050195,1,128,2
SL050,34025050194,9,128,18
SL050,34025050194,6,128,9
SL050,34025050194,1,128,9
SL050,34025050193,9,345,11
SL050,34025050193,6,128,7
SL050,34025050193,1,228,4
SL050,34025050192,9,128,28
SL050,34025050192,6,128,18
SL050,34025050192,1,128,10
SL050,34025050191,9,203,7
SL050,34025050191,6,410,6
SL050,34025050191,1,203,6
SL050,34025050190,9,128,13
SL050,34025050190,6,128,5
SL050,34025050190,1,128,8
SL050,34025050189,9,128,62
SL050,34025050189,6,128,31
SL050,34025050189,1,128,31
SL050,34025050188,9,128,2
SL050,34025050188,6,128,1
SL050,34025050188,1,128,1
SL050,34025050187,9,128,3
SL050,34025050187,6,128,2
SL050,34025050187,1,228,2
SL050,34025050186,9,228,1
SL050,34025050186,1,228,1
SL050,34025050185,9,110,4
SL050,34025050185,6,110,2
SL050,34025050185,1,110,2
SL050,34025050184,9,128,3
SL050,34025050184,6,128,3
SL050,34025050184,1,126,2
SL050,34025050183,9,128,24
SL050,34025050183,6,128,9
SL050,34025050183,1,128,15
SL050,34025050182,9,128,324
SL050,34025050182,6,128,160
SL050,34025050182,1,128,164
SL050,34025050181,9,228,67
SL050,34025050181,6,228,25
SL050,34025050181,1,228,42
SL050,34025050180,9,340,2
SL050,34025050180,6,340,2
SL050,34025050180,1,110,1
SL050,34025050179,9,110,3
SL050,34025050179,6,323,2
SL050,34025050179,1,110,2
SL050,34025050178,9,128,51
SL050,34025050178,6,128,18
SL050,34025050178,1,128,33
SL050,34025050177,9,128,9
SL050,34025050177,6,128,3
SL050,34025050177,1,128,6
SL050,34025050176,9,104,41
SL050,34025050176,6,104,16
SL050,34025050176,1,104,25
SL050,34025050175,9,128,30
SL050,34025050175,6,128,17
SL050,34025050175,1,128,13
SL050,34025050174,9,128,5
SL050,34025050174,6,128,2
SL050,34025050174,1,128,3
SL050,34025050173,9,128,5
SL050,34025050173,6,128,3
SL050,34025050173,1,228,3
SL050,34025050172,9,228,15
SL050,34025050172,6,228,7
SL050,34025050172,1,228,8
SL050,34025050171,9,110,2
SL050,34025050171,6,110,1
SL050,34025050171,1,110,1
SL050,34025050170,9,128,13
SL050,34025050170,6,128,9
SL050,34025050170,1,128,4
SL050,34025050169,9,128,44
SL050,34025050169,6,128,15
SL050,34025050169,1,128,29
SL050,34025050168,9,110,4
SL050,34025050168,6,342,1
SL050,34025050168,1,110,4
SL050,34025050167,9,104,3
SL050,34025050167,6,123,2
SL050,34025050167,1,104,2
SL050,34025050166,9,128,5
SL050,34025050166,6,128,4
SL050,34025050166,1,128,1
SL050,34025050165,9,128,58
SL050,34025050165,6,128,27
SL050,34025050165,1,128,31
SL050,34025050164,9,343,11
SL050,34025050164,6,343,5
SL050,34025050164,1,343,6
SL050,34025050163,9,128,161
SL050,34025050163,6,128,79
SL050,34025050163,1,128,82
SL050,34025050162,9,128,17
SL050,34025050162,6,128,7
SL050,34025050162,1,128,10
SL050,34025050161,9,110,1
SL050,34025050161,1,110,1
SL050,34025050160,9,128,359
SL050,34025050160,6,128,175
SL050,34025050160,1,128,184
SL050,34025050159,9,128,129
SL050,34025050159,6,128,66
SL050,34025050159,1,128,63
SL050,34025050157,9,345,11
SL050,34025050157,6,345,8
SL050,34025050157,1,345,3
SL050,34025050156,9,104,4
SL050,34025050156,6,104,3
SL050,34025050156,1,350,2
SL050,34025050155,9,321,2
SL050,34025050155,6,321,2
SL050,34025050154,9,128,13
SL050,34025050154,6,128,8
SL050,34025050154,1,128,5
SL050,34025050153,9,128,35
SL050,34025050153,6,128,17
SL050,34025050153,1,128,18
SL050,34025050152,9,426,179
SL050,34025050152,6,426,27
SL050,34025050152,1,426,152
SL050,34025050151,9,128,24
SL050,34025050151,6,128,16
SL050,34025050151,1,128,8
SL050,34025050150,9,128,68
SL050,34025050150,6,128,32
SL050,34025050150,1,128,36
SL050,34025050148,9,110,1
SL050,34025050148,6,110,1
SL050,34025050148,1,128,1
SL050,34025050147,9,128,14
SL050,34025050147,6,128,8
SL050,34025050147,1,228,9
SL050,34025050146,9,128,6
SL050,34025050146,6,128,4
SL050,34025050146,1,128,2
SL050,34025050144,9,126,1
SL050,34025050144,6,315,1
SL050,34025050144,1,126,1
SL050,34025050143,9,217,74
SL050,34025050143,6,128,17
SL050,34025050143,1,217,74
SL050,34025050142,9,228,1
SL050,34025050142,6,315,1
SL050,34025050142,1,228,1
SL050,34025050141,9,323,2
SL050,34025050141,6,323,2
SL050,34025050141,1,342,1
SL050,34025050140,9,342,2
SL050,34025050140,6,410,2
SL050,34025050140,1,110,1
SL050,34025050139,9,128,11
SL050,34025050139,6,128,7
SL050,34025050139,1,128,4
SL050,34025050137,9,128,13
SL050,34025050137,6,128,8
SL050,34025050137,1,128,5
SL050,34025050136,9,228,28
SL050,34025050136,6,228,9
SL050,34025050136,1,228,19
SL050,34025050135,9,154,2
SL050,34025050135,6,128,1
SL050,34025050135,1,104,1
SL050,34025050134,9,342,2
SL050,34025050134,6,342,1
SL050,34025050134,1,342,1
SL050,34025050133,9,128,2
SL050,34025050133,6,326,2
SL050,34025050133,1,128,1
SL050,34025050132,9,128,25
SL050,34025050132,6,128,13
SL050,34025050132,1,128,12
SL050,34025050131,9,128,3
SL050,34025050131,6,128,3
SL050,34025050131,1,126,1
SL050,34025050130,9,128,19
SL050,34025050130,6,128,8
SL050,34025050130,1,128,11
SL050,34025050129,9,348,23
SL050,34025050129,6,348,10
SL050,34025050129,1,348,13
SL050,34025050128,9,315,2
SL050,34025050128,6,315,1
SL050,34025050128,1,115,1
SL050,34025050126,9,128,244
SL050,34025050126,6,128,127
SL050,34025050126,1,128,117
SL050,34025050125,9,128,17
SL050,34025050125,6,128,8
SL050,34025050125,1,128,9
SL050,34025050124,9,128,36
SL050,34025050124,6,128,18
SL050,34025050124,1,128,18
SL050,34025050123,9,128,29
SL050,34025050123,6,128,16
SL050,34025050123,1,128,13
SL050,34025050122,9,323,1
SL050,34025050122,6,323,1
SL050,34025050121,9,228,10
SL050,34025050121,6,228,3
SL050,34025050121,1,228,7
SL050,34025050119,9,228,22
SL050,34025050119,6,228,13
SL050,34025050119,1,228,9
SL050,34025050118,9,228,56
SL050,34025050118,6,228,26
SL050,34025050118,1,228,30
SL050,34025050117,9,228,10
SL050,34025050117,6,228,7
SL050,34025050117,1,228,3
SL050,34025050116,9,128,23
SL050,34025050116,6,128,12
SL050,34025050116,1,128,11
SL050,34025050115,9,128,217
SL050,34025050115,6,128,96
SL050,34025050115,1,128,121
SL050,34025050114,9,326,3
SL050,34025050114,6,326,2
SL050,34025050114,1,132,1
SL050,34025050113,9,128,81
SL050,34025050113,6,128,37
SL050,34025050113,1,128,44
SL050,34025050111,9,128,3
SL050,34025050111,6,128,2
SL050,34025050111,1,110,1
SL050,34025050110,9,128,16
SL050,34025050110,6,128,6
SL050,34025050110,1,128,10
SL050,34025050109,9,132,1
SL050,34025050109,6,132,1
SL050,34025050109,1,433,1
SL050,34025050108,9,228,4
SL050,34025050108,1,228,4
SL050,34025050107,9,128,41
SL050,34025050107,6,128,20
SL050,34025050107,1,128,21
SL050,34025050106,9,348,4
SL050,34025050106,6,343,2
SL050,34025050106,1,348,2
SL050,34025050105,9,126,5
SL050,34025050105,6,135,3
SL050,34025050105,1,426,4
